iteration,reward_mean,length_mean,games,loss
1789000,1526.25,38.5,8,0.006915982812643051
1790000,1460.75,35.5,8,0.01082918606698513
1791000,1187.75,26.88,8,0.01734207756817341
1792000,1118.62,24.5,8,0.010170637629926205
1793000,1353.25,31.12,8,0.024778515100479126
1794000,1514.5,38.12,8,0.011851320043206215
1795000,1530.0,37.38,8,0.011675206944346428
1796000,1353.88,32.12,8,0.01646435260772705
1797000,1281.0,29.12,8,0.02236059308052063
1798000,1375.25,32.62,8,0.013394818641245365
1799000,1395.88,33.0,8,0.01964924857020378
1800000,1411.88,33.12,8,0.019092164933681488
1801000,1627.88,41.38,8,0.043510664254426956
1802000,1395.38,34.0,8,0.011501374654471874
1803000,1396.62,33.62,8,0.012704102322459221
1804000,1506.62,36.75,8,0.0572047233581543
1805000,1595.88,40.0,8,0.011077845469117165
1806000,1347.12,31.75,8,0.045146550983190536
1807000,1496.0,37.62,8,0.012819218449294567
1808000,1380.25,33.5,8,0.021870233118534088
1809000,1514.62,37.88,8,0.0066254399716854095
1810000,1381.38,32.88,8,0.014313108287751675
1811000,1527.5,37.88,8,0.013431859202682972
1812000,1491.25,36.5,8,0.022692397236824036
1813000,1383.5,33.0,8,0.05706315115094185
1814000,1393.0,32.75,8,0.012212025001645088
1815000,1474.0,35.12,8,0.011039827018976212
1816000,1303.0,29.5,8,0.03203916549682617
1817000,1202.38,27.0,8,0.01404354628175497
1818000,1152.62,25.38,8,0.014644558541476727
1819000,1331.25,31.25,8,0.021268412470817566
1820000,1460.5,36.12,8,0.011911334469914436
1821000,1455.88,36.0,8,0.017426617443561554
1822000,1411.25,32.88,8,0.009902853518724442
1823000,1239.88,28.75,8,0.02448166534304619
1824000,1403.0,33.0,9,0.01260492391884327
1825000,1159.5,25.38,8,0.025349173694849014
1826000,1437.25,35.25,8,0.020481903105974197
1827000,1294.12,29.12,8,0.07647056132555008
1828000,1603.75,41.12,8,0.007635282352566719
1829000,1317.62,30.0,8,0.01989733800292015
1830000,1447.0,35.12,8,0.014158795587718487
1831000,1479.38,35.62,8,0.0321006178855896
1832000,1615.38,40.5,8,0.007543850690126419
1833000,1496.38,36.25,8,0.021336084231734276
1834000,1415.12,33.5,8,0.011252121068537235
1835000,1400.25,34.5,8,0.008726488798856735
1836000,1388.12,32.88,8,0.02779708430171013
1837000,1266.75,29.25,8,0.012621755711734295
1838000,1350.88,31.75,8,0.021529078483581543
1839000,1474.75,35.75,8,0.01831187680363655
1840000,1330.0,30.88,8,0.013382591307163239
1841000,1432.38,34.75,8,0.02026662789285183
1842000,1479.62,35.62,8,0.01321577187627554
1843000,1511.12,37.38,8,0.011213932186365128
1844000,1359.0,32.38,8,0.058124784380197525
1845000,1484.62,36.75,8,0.008910714648663998
1846000,1492.0,37.38,8,0.01953335478901863
1847000,1565.0,39.38,8,0.012058225460350513
1848000,1356.25,32.5,8,0.01654338464140892
1849000,1375.0,32.38,8,0.012456280179321766
1850000,1143.88,26.25,8,0.025260228663682938
1851000,1471.75,35.0,8,0.011014189571142197
1852000,1546.38,37.75,8,0.005518398247659206
1853000,1357.75,32.75,8,0.015354773961007595
1854000,1497.75,36.25,8,0.03136571869254112
1855000,1375.25,32.25,8,0.01211276464164257
1856000,1667.5,43.25,8,0.02382753975689411
1857000,1213.88,27.12,8,0.016390342265367508
1858000,1399.38,33.5,8,0.010134978219866753
1859000,1455.88,34.5,8,0.011267395690083504
1860000,1655.0,42.88,8,0.029814675450325012
1861000,1595.12,41.88,8,0.015854310244321823
1862000,1172.0,25.88,8,0.011511197313666344
1863000,1448.12,34.38,8,0.007137773092836142
1864000,1553.0,39.38,8,0.03292561322450638
1865000,1527.62,38.12,8,0.008069307543337345
1866000,1465.12,36.0,8,0.023449432104825974
1867000,1470.38,35.5,8,0.01805395632982254
1868000,1399.62,33.0,8,0.0152959655970335
1869000,1456.12,35.62,8,0.008329679258167744
1870000,1411.62,33.75,8,0.019166622310876846
1871000,1438.62,34.75,8,0.006905636750161648
1872000,1451.25,34.62,8,0.03643392398953438
1873000,1583.88,41.12,8,0.014320196583867073
1874000,1577.0,40.38,8,0.010860932990908623
1875000,1494.0,37.0,8,0.03033122606575489
1876000,1487.12,36.62,8,0.011607754044234753
1877000,1320.62,30.88,8,0.008425649255514145
1878000,1387.12,33.75,8,0.01383201777935028
1879000,1343.12,31.75,8,0.03266190364956856
1880000,1470.25,36.12,8,0.009960688650608063
1881000,1388.5,32.62,8,0.04405947029590607
1882000,1247.88,28.38,8,0.0069170063361525536
1883000,1539.62,38.75,8,0.009114332497119904
1884000,1469.38,36.62,8,0.009710574522614479
1885000,1479.38,36.0,8,0.025510424748063087
1886000,1592.88,41.0,8,0.019177880138158798
1887000,1542.12,39.25,8,0.013621199876070023
1888000,1452.0,34.88,8,0.01626916043460369
1889000,1503.89,36.44,9,0.019244486466050148
1890000,1458.0,35.0,8,0.007514092139899731
1891000,1453.88,34.88,8,0.013690786436200142
1892000,1662.0,44.38,8,0.012235909700393677
1893000,1375.62,32.38,8,0.010819729417562485
1894000,1350.0,31.5,8,0.01045365259051323
1895000,1370.0,32.0,8,0.017586344853043556
1896000,1339.25,31.5,8,0.0274641253054142
1897000,1428.88,34.0,8,0.04474000632762909
1898000,1548.62,38.88,8,0.025421231985092163
1899000,1645.88,43.0,8,0.00873362272977829
1900000,1511.88,37.5,8,0.011798851191997528
1901000,1351.5,32.62,8,0.01572839729487896
1902000,1610.12,41.25,8,0.006125750485807657
1903000,1541.5,38.0,8,0.009238258004188538
1904000,1474.12,36.25,8,0.03624776750802994
1905000,1491.88,37.12,8,0.010726634413003922
1906000,1536.12,38.5,8,0.017999162897467613
1907000,1583.75,39.62,8,0.01459400076419115
1908000,1556.0,39.5,8,0.011946987360715866
1909000,1658.75,42.62,8,0.00946073792874813
1910000,1368.12,32.38,8,0.007983459159731865
1911000,1454.75,35.38,8,0.006338316015899181
1912000,1387.62,33.0,8,0.016978610306978226
1913000,1260.0,31.38,8,0.017381219193339348
1914000,1589.0,39.25,8,0.011964676901698112
1915000,1300.0,29.75,8,0.023886844515800476
1916000,1422.38,35.5,8,0.008775819092988968
1917000,1442.89,34.44,9,0.013674687594175339
1918000,1487.38,36.25,8,0.004930879920721054
1919000,1316.25,30.38,8,0.012055223807692528
1920000,1426.12,34.12,8,0.023761292919516563
1921000,1443.0,34.38,8,0.007888572290539742
1922000,1456.12,35.12,8,0.022940248250961304
1923000,1468.12,35.38,8,0.039077162742614746
1924000,1557.88,39.38,8,0.011664202436804771
1925000,1454.88,35.62,8,0.020589178428053856
1926000,1482.5,36.12,8,0.017995696514844894
1927000,1391.38,32.62,8,0.01491509284824133
1928000,1304.88,30.5,8,0.01395105104893446
1929000,1479.62,35.5,8,0.009288356639444828
1930000,1337.88,30.88,8,0.012680383399128914
1931000,1465.62,37.62,8,0.021739710122346878
1932000,1446.0,34.75,8,0.014229044318199158
1933000,1406.0,34.0,8,0.011478016152977943
1934000,1428.38,34.0,8,0.02716551534831524
1935000,1487.38,36.0,8,0.014970313757658005
1936000,1483.62,35.88,8,0.01632997952401638
1937000,1205.75,26.88,8,0.015997398644685745
1938000,1520.5,37.12,8,0.04055774584412575
1939000,1398.25,33.0,8,0.010077323764562607
1940000,1432.38,33.88,8,0.012053949758410454
1941000,1559.25,38.88,8,0.04414563626050949
1942000,1584.0,39.88,8,0.015311435796320438
1943000,1560.62,39.62,8,0.010471085086464882
1944000,1568.25,39.5,8,0.028715793043375015
1945000,1364.5,32.0,8,0.01755116693675518
1946000,1520.62,38.75,8,0.015333674848079681
1947000,1403.62,34.25,8,0.006222925148904324
1948000,1501.5,38.0,8,0.014517894014716148
1949000,1570.75,40.25,8,0.038815636187791824
1950000,1494.5,36.12,8,0.023675143718719482
1951000,1442.25,35.0,8,0.059150293469429016
1952000,1387.5,33.12,8,0.015584164299070835
1953000,1359.62,31.88,8,0.020052596926689148
1954000,1307.5,30.0,8,0.019515391439199448
1955000,1520.5,37.62,8,0.014729839749634266
1956000,1487.0,37.38,8,0.035463638603687286
1957000,1421.25,34.0,8,0.053621403872966766
1958000,1416.62,33.62,8,0.012885010801255703
1959000,1557.12,39.12,8,0.04587024822831154
1960000,1466.25,35.12,8,0.008730866946280003
1961000,1355.38,31.75,8,0.020951641723513603
1962000,1314.0,31.0,8,0.009312319569289684
1963000,1402.62,34.12,8,0.013347318395972252
1964000,1437.25,35.12,8,0.02059187926352024
1965000,1507.62,36.25,8,0.01112373173236847
1966000,1385.25,32.38,8,0.049123477190732956
1967000,1353.38,31.25,8,0.03133680298924446
1968000,1487.5,36.25,8,0.007954547181725502
1969000,1527.62,37.75,8,0.014132384210824966
1970000,1379.88,32.5,8,0.019749902188777924
1971000,1453.25,35.0,8,0.01444019004702568
1972000,1332.38,30.75,8,0.014195847325026989
1973000,1497.38,36.5,8,0.008622542023658752
1974000,1403.25,33.25,8,0.01457308791577816
1975000,1558.25,38.88,8,0.01921779476106167
1976000,1273.62,28.75,8,0.015342897735536098
1977000,1541.0,38.12,8,0.01815367117524147
1978000,1338.38,31.0,8,0.013413378968834877
1979000,1413.0,34.5,8,0.009310359135270119
1980000,1528.38,37.38,8,0.012015897780656815
1981000,1223.5,27.75,8,0.01837555319070816
1982000,1294.62,29.88,8,0.024959534406661987
1983000,1216.5,27.12,8,0.025152329355478287
1984000,1163.62,26.75,8,0.02208954654633999
1985000,1523.88,37.25,8,0.030695848166942596
1986000,1217.75,27.25,8,0.012662716209888458
1987000,1371.0,32.0,8,0.01692049764096737
1988000,1418.0,33.88,8,0.01837904192507267
1989000,1246.25,30.25,8,0.016517676413059235
1990000,1340.88,30.75,8,0.02196205034852028
1991000,1241.62,28.5,8,0.012348625808954239
1992000,1270.38,29.62,8,0.009437249973416328
1993000,1269.38,29.25,8,0.03473898023366928
1994000,1360.62,32.0,8,0.008183125406503677
1995000,1134.12,25.38,8,0.03745514899492264
1996000,1416.75,33.88,8,0.0430411659181118
1997000,1476.12,36.12,8,0.013303379528224468
1998000,1334.12,30.5,8,0.020728450268507004
1999000,1271.25,28.62,8,0.010160979814827442
2000000,1488.88,35.5,8,0.010849693790078163
